NCES_school_ID,low_grade,high_grade,schoool_name,district,county,address,city,state,ZIP,location,students,teachers
80669006339,KG,2,Ayres Elementary School,School District No. Re-1 Valley,Logan County,1812 ROBIN ROAD,STERLING,CO,80751,Town: Remote,423,29.45
80540000924,KG,5,B F Kitchen Elementary School,Thompson School District R-2J,Larimer County,915 DEBORAH DRIVE,LOVELAND,CO,80537,Suburb: Large,202,15.54
80333001893,PK,PK,Backpack Early Learning Academy,Delta County Joint District No. 50,Delta County,822 GRAND AVENUE,DELTA,CO,81416,Town: Distant,159,0.5
80399001973,PK,5,Bacon Elementary School,Poudre School District R-1,Larimer County,5844 SOUTH TIMBERLINE ROAD,FORT COLLINS,CO,80528,City: Midsize,531,32.95
80405006698,1,5,Baker Elementary School,School District No. Re-3 Fort Morgan,Morgan County,300 LAKE STREET,FORT MORGAN,CO,80701,Town: Remote,288,19.45
80387002027,KG,12,Banning Lewis Ranch Academy,El Paso County Colorado School District 49,El Paso County,7094 COTTONWOOD TREE DRIVE,COLORADO SPRINGS,CO,80927,City: Large,1469,88.9
80336000311,PK,5,Barnum Elementary School,School District No. 1 in the county of Denver and State of C,Denver County,85 HOOKER STREET,DENVER,CO,80219,City: Large,321,20.25
80561000966,6,8,Barone Middle School,Meeker School District Re1,Rio Blanco County,P O BOX 690,MEEKER,CO,81641,Rural: Remote,152,8.63
80426000582,PK,4,Basalt Elementary School,Roaring Fork School District No. Re-1,Eagle County,151 EAST COTTONWOOD DRIVE,BASALT,CO,81621,Town: Remote,499,40.84
80426000584,9,12,Basalt High School,Roaring Fork School District No. Re-1,Pitkin County,600 SOUTHSIDE DRIVE,BASALT,CO,81621,Rural: Fringe,470,27.78
80426000133,5,8,Basalt Middle School,Roaring Fork School District No. Re-1,Pitkin County,51 SCHOOL STREET,BASALT,CO,81621,Town: Remote,441,26.82
80354006707,9,12,Battle Mountain Early College High School,Eagle County School District No. Re 50,Eagle County,151 MILLER RANCH ROAD,EDWARDS,CO,81632,Town: Remote,8,1
80354000461,9,12,Battle Mountain High School,Eagle County School District No. Re 50,Eagle County,151 MILLER RANCH ROAD,EDWARDS,CO,81620,Town: Remote,951,56.61
80309001093,KG,6,Battle Rock Charter School,Montezuma-Cortez School District No. Re-1,Montezuma County,11247 COUNTY ROAD G,CORTEZ,CO,81321,Rural: Remote,85,8.69
80399000519,PK,5,Bauder Elementary School,Poudre School District R-1,Larimer County,2345 WEST PROSPECT ROAD,FORT COLLINS,CO,80526,City: Midsize,511,33.65
80240000090,9,12,Bayfield High School,Bayfield School District No. 10Jt-R,La Plata County,24 S CLOVER DR,BAYFIELD,CO,81122,Town: Remote,388,33.51
80240000088,3,5,Bayfield Intermediate School,Bayfield School District No. 10Jt-R,La Plata County,24 S CLOVER DR,BAYFIELD,CO,81122,Rural: Fringe,291,25.01
80240000089,6,8,Bayfield Middle School,Bayfield School District No. 10Jt-R,La Plata County,24 S CLOVER DR,BAYFIELD,CO,81122,Town: Remote,340,25.53
80240006747,PK,2,Bayfield Primary School,Bayfield School District No. 10Jt-R,La Plata County,24 S CLOVER DRIVE,BAYFIELD,CO,81122,Town: Remote,295,24.51
80438000630,2,5,Bea Underwood Elementary School,Grand Valley School District No. 16 in the county of Garfi,Garfield County,P O BOX 68,PARACHUTE,CO,81635,Town: Distant,340,20
80336000313,PK,5,Beach Court Elementary School,School District No. 1 in the county of Denver and State of C,Denver County,4950 BEACH COURT,DENVER,CO,80221,City: Large,235,15.84
80345006159,PK,6,Bear Canyon Elementary School,Douglas County School District No. Re 1,Douglas County,9660 SALFORD LANE,HIGHLANDS RANCH,CO,80126,Suburb: Large,415,26.6
80249000099,KG,5,Bear Creek Elementary School,Boulder Valley School District No. Re2,Boulder County,2500 TABLE MESA DRIVE,BOULDER,CO,80305,City: Midsize,343,20.28
80582001371,PK,6,Bear Creek Elementary School,Lewis-Palmer Consolidated School District No. 38 in the co,El Paso County,1330 CREEKSIDE DRIVE,MONUMENT,CO,80132,Suburb: Large,851,57.43
80480000697,9,12,Bear Creek High School,Jefferson County School District No. R-1,Jefferson County,9800 WEST DARTMOUTH PLACE,LAKEWOOD,CO,80227,City: Midsize,1533,80.15
80480000696,KG,8,Bear Creek K-8 School,Jefferson County School District No. R-1,Jefferson County,9601 WEST DARTMOUTH PLACE,LAKEWOOD,CO,80227,City: Midsize,998,55.73
80336006682,6,8,Bear Valley International School,School District No. 1 in the county of Denver and State of C,Denver County,3005 SOUTH GOLDEN WAY,DENVER,CO,80227,City: Large,468,34.19
80399000520,PK,5,Beattie Elementary School,Poudre School District R-1,Larimer County,3000 MEADOWLARK AVENUE,FORT COLLINS,CO,80526,City: Midsize,322,21.72
80261000155,3,5,Beaver Valley Elementary School,School District No. Re-2 Brush,Morgan County,527 INDUSTRIAL PARK RD,BRUSH,CO,80723,Town: Remote,306,25.81
80309000235,PK,PK,Beech Street Preschool,Montezuma-Cortez School District No. Re-1,Montezuma County,510 NORTH NEECH STREET,CORTEZ,CO,81321,Town: Remote,67,0
80480000698,6,8,Bell Middle School,Jefferson County School District No. R-1,Jefferson County,1001 ULYSSES STREET,GOLDEN,CO,80401,Suburb: Large,858,45.35
80441001990,KG,8,Bella Romero Academy of Applied Technology,GreeleySchool District No. 6 in the county of Weld and Sta,Weld County,1400 EAST 20TH STREET,GREELEY,CO,80631,Suburb: Midsize,1051,63.87
80258001948,KG,8,Belle Creek Charter School,School District 27J,Adams County,9290 EAST 107TH AVENUE,HENDERSON,CO,80640,City: Small,634,21.46
80291000184,PK,5,Belleview Elementary School,Cherry Creek School District No. 5 in the county of Arapah,Arapahoe County,4851 SOUTH DAYTON STREET,GREENWOOD VILLAGE,CO,80111,Suburb: Large,536,31.07
80480000699,KG,5,Belmar School of Integrated Arts,Jefferson County School District No. R-1,Jefferson County,885 SOUTH GARRISON STREET,LAKEWOOD,CO,80226,City: Midsize,226,15.58
80612001029,PK,5,Belmont Elementary School,Pueblo School District No. 60 in the county of Pueblo and,Pueblo County,31 MACNAUGHTON ROAD,PUEBLO,CO,81001,City: Midsize,419,24.39
80345006492,PK,8,Ben Franklin Academy,Douglas County School District No. Re 1,Douglas County,2270 PLAZA DR,HIGHLANDS RANCH,CO,80129,Suburb: Large,907,41.99
80360001986,3,5,Benjamin Eaton Elementary School,Weld County School District No. Re-2,Weld County,100 SOUTH MOUNTAIN VIEW DRIVE,EATON,CO,80615,Town: Fringe,393,22.52
80399000521,PK,5,Bennett Elementary School,Poudre School District R-1,Larimer County,1125 BENNETT ROAD,FORT COLLINS,CO,80521,City: Midsize,421,25.87
80243000091,KG,3,Bennett Elementary School,Bennett School District No. 29J,Adams County,462 8TH STREET,BENNETT,CO,80102,Rural: Distant,307,20.94
80243000092,9,12,Bennett High School,Bennett School District No. 29J,Adams County,610 7TH STREET,BENNETT,CO,80102,Rural: Distant,371,19
80243006789,4,6,Bennett Intermediate School,Bennett School District No. 29J,Adams County,350 7TH STREET,BENNETT,CO,80102,Rural: Distant,263,15.89
80243000093,7,8,Bennett Middle School,Bennett School District No. 29J,Adams County,455 8TH STREET,BENNETT,CO,80102,Rural: Distant,191,9.5
80243001751,PK,PK,Bennett Preschool,Bennett School District No. 29J,Adams County,805 WASHINGTON WAY,BENNETT,CO,80102,Rural: Distant,43,1
80387006766,PK,5,Bennett Ranch Elementary School,El Paso County Colorado School District 49,El Paso County,11243 LONDONDERRY DRIVE,PEYTON,CO,80831,Suburb: Large,348,22.57
80480000701,PK,2,Bergen Meadow Primary School,Jefferson County School District No. R-1,Jefferson County,1928 HIWAN DRIVE,EVERGREEN,CO,80439,Town: Fringe,256,14.56
80480001603,3,5,Bergen Valley Intermediate School,Jefferson County School District No. R-1,Jefferson County,1422 SUGARBUSH DRIVE,EVERGREEN,CO,80439,Town: Fringe,240,14.67
80354001531,6,8,Berry Creek Middle School,Eagle County School District No. Re 50,Eagle County,P O BOX 1416,EDWARDS,CO,81632,Town: Remote,259,25.39
80540000926,KG,5,Berthoud Elementary School,Thompson School District R-2J,Larimer County,560 BUNYAN AVENUE,BERTHOUD,CO,80513,Suburb: Large,419,28.17
80540000927,9,12,Berthoud High School,Thompson School District R-2J,Larimer County,850 SPARTAN AVENUE,BERTHOUD,CO,80513,Suburb: Large,649,36
80612001031,PK,5,Bessemer Elementary School,Pueblo School District No. 60 in the county of Pueblo and,Pueblo County,1125 E ROUTT AVENUE,PUEBLO,CO,81004,City: Midsize,235,18.5
80399006380,KG,5,Bethke Elementary School,Poudre School District R-1,Larimer County,5100 SCHOOL HOUSE DRIVE,TIMNATH,CO,80547,Rural: Fringe,608,36.2
80246000095,PK,12,Bethune Public Schools,Bethune School District No. R- 5,Kit Carson County,P O BOX 127,BETHUNE,CO,80805,Rural: Distant,105,13.59
80028606742,6,12,Betty K Marler Youth Services Center,Division of Youth Services,Jefferson County,7862 WEST MANSFIELD PARKWAY,DENVER,CO,80235,Suburb: Large,Ð,Ð
80615001071,KG,5,Beulah Elementary School,Pueblo County School District 70,Pueblo County,8734 SCHOOLHOUSE LANE,BEULAH,CO,81023,Rural: Distant,74,6.44
80612001032,PK,5,Beulah Heights Elementary School,Pueblo School District No. 60 in the county of Pueblo and,Pueblo County,2670 DELPHINIUM STREET,PUEBLO,CO,81005,City: Midsize,277,21.45
80615001072,6,8,Beulah Middle School,Pueblo County School District 70,Pueblo County,8734 SCHOOLHOUSE LANE,BEULAH,CO,81023,Rural: Distant,43,2.5
80555006671,9,12,Big Picture College and Career Academy,Mapleton School District No. 1 in the county of Adams & St,Adams County,7350 N. BROADWAY,DENVER,CO,80221,Suburb: Large,113,7
80540000928,KG,5,Big Thompson Elementary School,Thompson School District R-2J,Larimer County,7702 WEST HIGHWAY 34,LOVELAND,CO,80538,Rural: Fringe,179,13.72
80576000985,1,5,Bill Metz Elementary School,Monte Vista School District No. C-8,Rio Grande County,545 SECOND,MONTE VISTA,CO,81144,Town: Remote,380,30.66
80540000929,6,8,Bill Reed Middle School,Thompson School District R-2J,Larimer County,370 WEST 4TH STREET,LOVELAND,CO,80537,Suburb: Large,624,37.17
80249000100,PK,5,Birch Elementary School,Boulder Valley School District No. Re2,Broomfield County,1035 BIRCH STREET,BROOMFIELD,CO,80020,City: Small,325,21.64
80291006544,PK,5,Black Forest Hills Elementary School,Cherry Creek School District No. 5 in the county of Arapah,Arapahoe County,25233 E. GLASGOW DR,AURORA,CO,80016,City: Large,591,32.74
80537006409,PK,5,Black Rock Elementary,St. Vrain Valley School District No. Re1J,Weld County,2000 MOUNTAIN VIEW BLVD,ERIE,CO,80516,Suburb: Small,555,29.22
80399000522,6,8,Blevins Middle School,Poudre School District R-1,Larimer County,2101 SOUTH TAFT HILL ROAD,FORT COLLINS,CO,80526,City: Midsize,553,37.7
80480001919,PK,5,Blue Heron Elementary School,Jefferson County School District No. R-1,Jefferson County,5987 WEST DORADO DRIVE,LITTLETON,CO,80123,Suburb: Large,385,25.17
80537006381,PK,5,Blue Mountain Elementary,St. Vrain Valley School District No. Re1J,Boulder County,1260 MOUNTAIN DRIVE,LONGMONT,CO,80503,Suburb: Small,555,29.08
80399000523,6,8,Boltz Middle School,Poudre School District R-1,Larimer County,720 BOLTZ DRIVE,FORT COLLINS,CO,80525,City: Midsize,645,38.75
80435000598,6,8,Bookcliff Middle School,Mesa County Valley School District No. 51,Mesa County,540 29 1/4 ROAD,GRAND JUNCTION,CO,81504,City: Small,551,37.36
80234000055,PK,8,Boston K-8 School,Aurora Joint District No. 28 of the counties of Adams and A,Arapahoe County,1365 BOSTON ST.,AURORA,CO,80010,City: Large,406,28.24
80249001630,KG,5,Boulder Community School/Integrated Studies,Boulder Valley School District No. Re2,Boulder County,3995 EAST AURORA AVENUE,BOULDER,CO,80303,City: Midsize,285,16.9
80249000101,9,12,Boulder High School,Boulder Valley School District No. Re2,Boulder County,1604 ARAPAHOE AVENUE,BOULDER,CO,80302,City: Midsize,2131,108.45
80249001631,9,12,Boulder Prep Charter High School,Boulder Valley School District No. Re2,Boulder County,5075 CHAPARRAL COURT #1,BOULDER,CO,80301,City: Midsize,106,8.15
80249006463,KG,12,Boulder Universal,Boulder Valley School District No. Re2,Boulder County,6500 EAST ARAPAHOE ROAD,BOULDER,CO,80303,Suburb: Midsize,954,42.38
80612001033,PK,5,Bradford Elementary School,Pueblo School District No. 60 in the county of Pueblo and,Pueblo County,107 SOUTH LA CROSSE AVENUE,PUEBLO,CO,81001,City: Midsize,330,24.2
80480000913,5,8,Bradford K8 North,Jefferson County School District No. R-1,Jefferson County,2 WOODRUFF,LITTLETON,CO,80127,Suburb: Large,307,18.23
80480006164,KG,4,Bradford K8 South,Jefferson County School District No. R-1,Jefferson County,1 WHITE OAK DRIVE,LITTLETON,CO,80127,Suburb: Large,438,24.48
80336000317,PK,5,Bradley International School,School District No. 1 in the county of Denver and State of C,Denver County,3051 SOUTH ELM STREET,DENVER,CO,80222,City: Large,564,33.19
80480001907,9,12,Brady Exploration School,Jefferson County School District No. R-1,Jefferson County,5220 W. OHIO AVENUE,LAKEWOOD,CO,80226,City: Midsize,269,18.04
80252000141,PK,12,Branson School,Branson Reorganized School District No. 82,Las Animas County,P O BOX 128,BRANSON,CO,81027,Rural: Remote,72,7.75
80252001728,KG,12,Branson School Online,Branson Reorganized School District No. 82,Las Animas County,P O BOX 128,BRANSON,CO,81027,Rural: Remote,522,25.45
80258006549,PK,5,Brantner Elementary School,School District 27J,Adams County,7800 E. 133RD AVENUE,THORNTON,CO,80602,Suburb: Large,670,35.28
80681001166,KG,5,Breckenridge Elementary School,Summit School District No. Re 1,Summit County,P O BOX 1213,BRECKENRIDGE,CO,80424,Town: Remote,180,15.88
80441000634,6,8,Brentwood Middle School,GreeleySchool District No. 6 in the county of Weld and Sta,Weld County,2600 24TH AVENUE COURT,GREELEY,CO,80634,City: Midsize,649,35.63
80192006619,PK,PK,Briargate Preschool,Academy School District No. 20 in the county of El Paso an,El Paso County,1110 CHAPEL HILLS DRIVE,COLORADO SPRINGS,CO,80920,City: Large,70,4.5
80453001314,PK,5,Bricker Elementary School,Harrison School District No. 2 in the county of El Paso an,El Paso County,4880 DOVER PLACE,COLORADO SPRINGS,CO,80916,City: Large,309,24.56
80426001596,9,12,Bridges,Roaring Fork School District No. Re-1,Garfield County,444 WEANT BLVD,CARBONDALE,CO,81623,Town: Remote,81,6.06
80255000142,PK,5,Briggsdale Elementary School,School District No. Re-10 in the county of Weld and State o,Weld County,P O BOX 125,BRIGGSDALE,CO,80611,Rural: Distant,82,10.01
80255000143,6,12,Briggsdale Undivided High School,School District No. Re-10 in the county of Weld and State o,Weld County,P O BOX 125,BRIGGSDALE,CO,80611,Rural: Distant,93,9.84
80258000144,9,12,Brighton High School,School District 27J,Adams County,270 SOUTH 8TH AVENUE,BRIGHTON,CO,80601,Suburb: Large,1834,87.49
80306000224,KG,5,Bristol Elementary School,Colorado Springs School District No. 11 in the county of E,El Paso County,890 NORTH WALNUT STREET,COLORADO SPRINGS,CO,80905,City: Large,203,15.15
80294000212,KG,6,Broadmoor Elementary School,Cheyenne Mountain School District No. 12 in the county of E,El Paso County,440 W CHEYENNE MOUNTAIN BLVD,COLORADO SPRINGS,CO,80906,City: Large,326,20.5
80435000599,PK,5,Broadway Elementary School,Mesa County Valley School District No. 51,Mesa County,2248 BROADWAY,GRAND JUNCTION,CO,81503,Suburb: Midsize,239,17.22
80258001729,PK,8,Bromley East Charter School,School District 27J,Adams County,356 LONGSPUR DRIVE,BRIGHTON,CO,80601,Suburb: Large,1207,53.67
80336000318,PK,5,Bromwell Elementary School,School District No. 1 in the county of Denver and State of C,Denver County,2500 EAST 4TH AVENUE,DENVER,CO,80206,City: Large,300,18.49
80249000102,6,8,Broomfield Heights Middle School,Boulder Valley School District No. Re2,Broomfield County,1555 DAPHNE STREET,BROOMFIELD,CO,80020,City: Small,522,31.02
80249000103,9,12,Broomfield High School,Boulder Valley School District No. Re2,Broomfield County,1 EAGLE WAY,BROOMFIELD,CO,80020,City: Small,1540,74.31
80336000319,PK,5,Brown International Academy,School District No. 1 in the county of Denver and State of C,Denver County,2550 LOWELL BLVD,DENVER,CO,80211,City: Large,564,38.97
80336001869,6,12,Bruce Randolph School,School District No. 1 in the county of Denver and State of C,Denver County,3955 STEELE STREET,DENVER,CO,80205,City: Large,751,54.52
80354001722,PK,5,Brush Creek Elementary School,Eagle County School District No. Re 50,Eagle County,PO BOX 4630,EAGLE,CO,81631,Town: Remote,374,27.54
80261000154,9,12,Brush High School,School District No. Re-2 Brush,Morgan County,527 INDUSTRIAL PARK RD,BRUSH,CO,80723,Town: Remote,349,27.82
80261000153,6,8,Brush Middle School,School District No. Re-2 Brush,Morgan County,527 INDUSTRIAL PARK RD,BRUSH,CO,80723,Town: Remote,307,22.51
80336000320,PK,8,Bryant Webster Dual Language ECE-8 School,School District No. 1 in the county of Denver and State of C,Denver County,3635 QUIVAS ST,DENVER,CO,80211,City: Large,392,26.03
80306000225,PK,5,Buena Vista Elementary School,Colorado Springs School District No. 11 in the county of E,El Paso County,924 W PIKES PEAK AVE,COLORADO SPRINGS,CO,80905,City: Large,192,13.75
80264000157,9,12,Buena Vista High School,Buena Vista School District No. R-31,Chaffee County,P O BOX 2027,BUENA VISTA,CO,81211,Town: Remote,267,21.5
80264000158,6,8,Buena Vista Middle School,Buena Vista School District No. R-31,Chaffee County,P O BOX 2027,BUENA VISTA,CO,81211,Town: Remote,187,19
80345001577,PK,5,Buffalo Ridge Elementary School,Douglas County School District No. Re 1,Douglas County,7075 NORTH SHOREHAM DRIVE,CASTLE ROCK,CO,80108,Suburb: Large,459,25
80291006301,PK,6,Buffalo Trail Elementary School,Cherry Creek School District No. 5 in the county of Arapah,Arapahoe County,24300 EAST PROGRESS DRIVE,AURORA,CO,80016,City: Large,611,35.01
80267000160,PK,4,Burlington Elementary School,Burlington Public School District No. RE-6J,Kit Carson County,450 11TH STREET,BURLINGTON,CO,80807,Town: Remote,333,20.18
80537000896,PK,5,Burlington Elementary School,St. Vrain Valley School District No. Re1J,Boulder County,1051 S. PRATT PARKWAY,LONGMONT,CO,80501,Suburb: Small,349,23.12
80267000162,9,12,Burlington High School,Burlington Public School District No. RE-6J,Kit Carson County,380 MIKE LOUNGE DRIVE,BURLINGTON,CO,80807,Town: Remote,200,14.76
80267000161,5,8,Burlington Middle School,Burlington Public School District No. RE-6J,Kit Carson County,2600 ROSE AVENUE,BURLINGTON,CO,80807,Town: Remote,214,12.83
80270000163,PK,6,Byers Elementary School,Byers School District No. 32J,Arapahoe County,444 EAST FRONT STREET,BYERS,CO,80103,Rural: Distant,255,18.73
