StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,StateAssignedSchoolID,DistrictName,DistrictType,NCESDistrictID,StateAssignedDistrictID,EnrollmentTotal,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,LearningModel,LearningModelGrK5,LearningModelGr68,LearningModelGr912,LearningModelStateCat,LearningModelStateCatGrK5,LearningModelStateCatGr68,LearningModelStateCatGr912,EnrollmentInPerson,EnrollmentHybrid,EnrollmentVirtual,StaffCount,StaffCountInPerson
Colorado,CO,School,No,Las Animas Junior High School,Regular school,080525000867,0290-4986,Las Animas RE-1,Regular local school district,0805250,290,58,Monthly,2/1/21,2/28/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Las Animas Junior High School,Regular school,080525000867,0290-4986,Las Animas RE-1,Regular local school district,0805250,290,58,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Las Animas Junior High School,Regular school,080525000867,0290-4986,Las Animas RE-1,Regular local school district,0805250,290,58,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Las Animas Junior High School,Regular school,080525000867,0290-4986,Las Animas RE-1,Regular local school district,0805250,290,58,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Bear Creek Elementary School,Regular school,080582001371,1080-3539,Lewis-Palmer 38,Regular local school district,0805820,1080,783,Monthly,8/1/20,8/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Bear Creek Elementary School,Regular school,080582001371,1080-3539,Lewis-Palmer 38,Regular local school district,0805820,1080,783,Monthly,9/1/20,9/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Bear Creek Elementary School,Regular school,080582001371,1080-3539,Lewis-Palmer 38,Regular local school district,0805820,1080,783,Monthly,10/1/20,10/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Bear Creek Elementary School,Regular school,080582001371,1080-3539,Lewis-Palmer 38,Regular local school district,0805820,1080,783,Monthly,11/1/20,11/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Bear Creek Elementary School,Regular school,080582001371,1080-3539,Lewis-Palmer 38,Regular local school district,0805820,1080,783,Monthly,12/1/20,12/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Bear Creek Elementary School,Regular school,080582001371,1080-3539,Lewis-Palmer 38,Regular local school district,0805820,1080,783,Monthly,1/1/21,1/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Bear Creek Elementary School,Regular school,080582001371,1080-3539,Lewis-Palmer 38,Regular local school district,0805820,1080,783,Monthly,2/1/21,2/28/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Bear Creek Elementary School,Regular school,080582001371,1080-3539,Lewis-Palmer 38,Regular local school district,0805820,1080,783,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Bear Creek Elementary School,Regular school,080582001371,1080-3539,Lewis-Palmer 38,Regular local school district,0805820,1080,783,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Bear Creek Elementary School,Regular school,080582001371,1080-3539,Lewis-Palmer 38,Regular local school district,0805820,1080,783,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Lewis-Palmer Elementary School,Regular school,080582001004,1080-5096,Lewis-Palmer 38,Regular local school district,0805820,1080,413,Monthly,8/1/20,8/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Lewis-Palmer Elementary School,Regular school,080582001004,1080-5096,Lewis-Palmer 38,Regular local school district,0805820,1080,413,Monthly,9/1/20,9/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Lewis-Palmer Elementary School,Regular school,080582001004,1080-5096,Lewis-Palmer 38,Regular local school district,0805820,1080,413,Monthly,10/1/20,10/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Lewis-Palmer Elementary School,Regular school,080582001004,1080-5096,Lewis-Palmer 38,Regular local school district,0805820,1080,413,Monthly,11/1/20,11/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Lewis-Palmer Elementary School,Regular school,080582001004,1080-5096,Lewis-Palmer 38,Regular local school district,0805820,1080,413,Monthly,12/1/20,12/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Lewis-Palmer Elementary School,Regular school,080582001004,1080-5096,Lewis-Palmer 38,Regular local school district,0805820,1080,413,Monthly,1/1/21,1/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Lewis-Palmer Elementary School,Regular school,080582001004,1080-5096,Lewis-Palmer 38,Regular local school district,0805820,1080,413,Monthly,2/1/21,2/28/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Lewis-Palmer Elementary School,Regular school,080582001004,1080-5096,Lewis-Palmer 38,Regular local school district,0805820,1080,413,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Lewis-Palmer Elementary School,Regular school,080582001004,1080-5096,Lewis-Palmer 38,Regular local school district,0805820,1080,413,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Lewis-Palmer Elementary School,Regular school,080582001004,1080-5096,Lewis-Palmer 38,Regular local school district,0805820,1080,413,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Lewis-Palmer High School,Regular school,080582001003,1080-5100,Lewis-Palmer 38,Regular local school district,0805820,1080,1157,Monthly,8/1/20,8/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Lewis-Palmer High School,Regular school,080582001003,1080-5100,Lewis-Palmer 38,Regular local school district,0805820,1080,1157,Monthly,9/1/20,9/30/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Lewis-Palmer High School,Regular school,080582001003,1080-5100,Lewis-Palmer 38,Regular local school district,0805820,1080,1157,Monthly,10/1/20,10/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Lewis-Palmer High School,Regular school,080582001003,1080-5100,Lewis-Palmer 38,Regular local school district,0805820,1080,1157,Monthly,11/1/20,11/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Lewis-Palmer High School,Regular school,080582001003,1080-5100,Lewis-Palmer 38,Regular local school district,0805820,1080,1157,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Lewis-Palmer High School,Regular school,080582001003,1080-5100,Lewis-Palmer 38,Regular local school district,0805820,1080,1157,Monthly,1/1/21,1/31/21,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Lewis-Palmer High School,Regular school,080582001003,1080-5100,Lewis-Palmer 38,Regular local school district,0805820,1080,1157,Monthly,2/1/21,2/28/21,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Lewis-Palmer High School,Regular school,080582001003,1080-5100,Lewis-Palmer 38,Regular local school district,0805820,1080,1157,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Lewis-Palmer High School,Regular school,080582001003,1080-5100,Lewis-Palmer 38,Regular local school district,0805820,1080,1157,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Lewis-Palmer High School,Regular school,080582001003,1080-5100,Lewis-Palmer 38,Regular local school district,0805820,1080,1157,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Lewis-Palmer Middle School,Regular school,080582001002,1080-5098,Lewis-Palmer 38,Regular local school district,0805820,1080,807,Monthly,8/1/20,8/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Lewis-Palmer Middle School,Regular school,080582001002,1080-5098,Lewis-Palmer 38,Regular local school district,0805820,1080,807,Monthly,9/1/20,9/30/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Lewis-Palmer Middle School,Regular school,080582001002,1080-5098,Lewis-Palmer 38,Regular local school district,0805820,1080,807,Monthly,10/1/20,10/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Lewis-Palmer Middle School,Regular school,080582001002,1080-5098,Lewis-Palmer 38,Regular local school district,0805820,1080,807,Monthly,11/1/20,11/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Lewis-Palmer Middle School,Regular school,080582001002,1080-5098,Lewis-Palmer 38,Regular local school district,0805820,1080,807,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Lewis-Palmer Middle School,Regular school,080582001002,1080-5098,Lewis-Palmer 38,Regular local school district,0805820,1080,807,Monthly,1/1/21,1/31/21,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Lewis-Palmer Middle School,Regular school,080582001002,1080-5098,Lewis-Palmer 38,Regular local school district,0805820,1080,807,Monthly,2/1/21,2/28/21,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Lewis-Palmer Middle School,Regular school,080582001002,1080-5098,Lewis-Palmer 38,Regular local school district,0805820,1080,807,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Lewis-Palmer Middle School,Regular school,080582001002,1080-5098,Lewis-Palmer 38,Regular local school district,0805820,1080,807,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Lewis-Palmer Middle School,Regular school,080582001002,1080-5098,Lewis-Palmer 38,Regular local school district,0805820,1080,807,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,Yes,Monument Charter Academy,Regular school,080582006807,1080-2295,Lewis-Palmer 38,Regular local school district,0805820,1080,557,Monthly,8/1/20,8/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,Yes,Monument Charter Academy,Regular school,080582006807,1080-2295,Lewis-Palmer 38,Regular local school district,0805820,1080,557,Monthly,9/1/20,9/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,Yes,Monument Charter Academy,Regular school,080582006807,1080-2295,Lewis-Palmer 38,Regular local school district,0805820,1080,557,Monthly,10/1/20,10/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,Yes,Monument Charter Academy,Regular school,080582006807,1080-2295,Lewis-Palmer 38,Regular local school district,0805820,1080,557,Monthly,11/1/20,11/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,Yes,Monument Charter Academy,Regular school,080582006807,1080-2295,Lewis-Palmer 38,Regular local school district,0805820,1080,557,Monthly,12/1/20,12/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,Yes,Monument Charter Academy,Regular school,080582006807,1080-2295,Lewis-Palmer 38,Regular local school district,0805820,1080,557,Monthly,1/1/21,1/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,Yes,Monument Charter Academy,Regular school,080582006807,1080-2295,Lewis-Palmer 38,Regular local school district,0805820,1080,557,Monthly,2/1/21,2/28/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,Yes,Monument Charter Academy,Regular school,080582006807,1080-2295,Lewis-Palmer 38,Regular local school district,0805820,1080,557,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,Yes,Monument Charter Academy,Regular school,080582006807,1080-2295,Lewis-Palmer 38,Regular local school district,0805820,1080,557,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,Yes,Monument Charter Academy,Regular school,080582006807,1080-2295,Lewis-Palmer 38,Regular local school district,0805820,1080,557,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,Yes,Monument Charter Academy Secondary School,Regular school,080582001536,1080-5093,Lewis-Palmer 38,Regular local school district,0805820,1080,385,Monthly,8/1/20,8/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,Yes,Monument Charter Academy Secondary School,Regular school,080582001536,1080-5093,Lewis-Palmer 38,Regular local school district,0805820,1080,385,Monthly,9/1/20,9/30/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,Yes,Monument Charter Academy Secondary School,Regular school,080582001536,1080-5093,Lewis-Palmer 38,Regular local school district,0805820,1080,385,Monthly,10/1/20,10/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,Yes,Monument Charter Academy Secondary School,Regular school,080582001536,1080-5093,Lewis-Palmer 38,Regular local school district,0805820,1080,385,Monthly,11/1/20,11/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,Yes,Monument Charter Academy Secondary School,Regular school,080582001536,1080-5093,Lewis-Palmer 38,Regular local school district,0805820,1080,385,Monthly,12/1/20,12/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,Yes,Monument Charter Academy Secondary School,Regular school,080582001536,1080-5093,Lewis-Palmer 38,Regular local school district,0805820,1080,385,Monthly,1/1/21,1/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,Yes,Monument Charter Academy Secondary School,Regular school,080582001536,1080-5093,Lewis-Palmer 38,Regular local school district,0805820,1080,385,Monthly,2/1/21,2/28/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,Yes,Monument Charter Academy Secondary School,Regular school,080582001536,1080-5093,Lewis-Palmer 38,Regular local school district,0805820,1080,385,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,Yes,Monument Charter Academy Secondary School,Regular school,080582001536,1080-5093,Lewis-Palmer 38,Regular local school district,0805820,1080,385,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,Yes,Monument Charter Academy Secondary School,Regular school,080582001536,1080-5093,Lewis-Palmer 38,Regular local school district,0805820,1080,385,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Palmer Lake Elementary School,Regular school,080582001397,1080-6682,Lewis-Palmer 38,Regular local school district,0805820,1080,305,Monthly,8/1/20,8/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Palmer Lake Elementary School,Regular school,080582001397,1080-6682,Lewis-Palmer 38,Regular local school district,0805820,1080,305,Monthly,9/1/20,9/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Palmer Lake Elementary School,Regular school,080582001397,1080-6682,Lewis-Palmer 38,Regular local school district,0805820,1080,305,Monthly,10/1/20,10/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Palmer Lake Elementary School,Regular school,080582001397,1080-6682,Lewis-Palmer 38,Regular local school district,0805820,1080,305,Monthly,11/1/20,11/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Palmer Lake Elementary School,Regular school,080582001397,1080-6682,Lewis-Palmer 38,Regular local school district,0805820,1080,305,Monthly,12/1/20,12/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Palmer Lake Elementary School,Regular school,080582001397,1080-6682,Lewis-Palmer 38,Regular local school district,0805820,1080,305,Monthly,1/1/21,1/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Palmer Lake Elementary School,Regular school,080582001397,1080-6682,Lewis-Palmer 38,Regular local school district,0805820,1080,305,Monthly,2/1/21,2/28/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Palmer Lake Elementary School,Regular school,080582001397,1080-6682,Lewis-Palmer 38,Regular local school district,0805820,1080,305,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Palmer Lake Elementary School,Regular school,080582001397,1080-6682,Lewis-Palmer 38,Regular local school district,0805820,1080,305,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Palmer Lake Elementary School,Regular school,080582001397,1080-6682,Lewis-Palmer 38,Regular local school district,0805820,1080,305,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Palmer Ridge High School,Regular school,080582006369,1080-6678,Lewis-Palmer 38,Regular local school district,0805820,1080,1227,Monthly,8/1/20,8/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Palmer Ridge High School,Regular school,080582006369,1080-6678,Lewis-Palmer 38,Regular local school district,0805820,1080,1227,Monthly,9/1/20,9/30/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Palmer Ridge High School,Regular school,080582006369,1080-6678,Lewis-Palmer 38,Regular local school district,0805820,1080,1227,Monthly,10/1/20,10/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Palmer Ridge High School,Regular school,080582006369,1080-6678,Lewis-Palmer 38,Regular local school district,0805820,1080,1227,Monthly,11/1/20,11/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Palmer Ridge High School,Regular school,080582006369,1080-6678,Lewis-Palmer 38,Regular local school district,0805820,1080,1227,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Palmer Ridge High School,Regular school,080582006369,1080-6678,Lewis-Palmer 38,Regular local school district,0805820,1080,1227,Monthly,1/1/21,1/31/21,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Palmer Ridge High School,Regular school,080582006369,1080-6678,Lewis-Palmer 38,Regular local school district,0805820,1080,1227,Monthly,2/1/21,2/28/21,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Palmer Ridge High School,Regular school,080582006369,1080-6678,Lewis-Palmer 38,Regular local school district,0805820,1080,1227,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Palmer Ridge High School,Regular school,080582006369,1080-6678,Lewis-Palmer 38,Regular local school district,0805820,1080,1227,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Palmer Ridge High School,Regular school,080582006369,1080-6678,Lewis-Palmer 38,Regular local school district,0805820,1080,1227,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Prairie Winds Elementary School,Regular school,080582001810,1080-7165,Lewis-Palmer 38,Regular local school district,0805820,1080,331,Monthly,8/1/20,8/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Prairie Winds Elementary School,Regular school,080582001810,1080-7165,Lewis-Palmer 38,Regular local school district,0805820,1080,331,Monthly,9/1/20,9/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Prairie Winds Elementary School,Regular school,080582001810,1080-7165,Lewis-Palmer 38,Regular local school district,0805820,1080,331,Monthly,10/1/20,10/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Prairie Winds Elementary School,Regular school,080582001810,1080-7165,Lewis-Palmer 38,Regular local school district,0805820,1080,331,Monthly,11/1/20,11/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Prairie Winds Elementary School,Regular school,080582001810,1080-7165,Lewis-Palmer 38,Regular local school district,0805820,1080,331,Monthly,12/1/20,12/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Prairie Winds Elementary School,Regular school,080582001810,1080-7165,Lewis-Palmer 38,Regular local school district,0805820,1080,331,Monthly,1/1/21,1/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Prairie Winds Elementary School,Regular school,080582001810,1080-7165,Lewis-Palmer 38,Regular local school district,0805820,1080,331,Monthly,2/1/21,2/28/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Prairie Winds Elementary School,Regular school,080582001810,1080-7165,Lewis-Palmer 38,Regular local school district,0805820,1080,331,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Prairie Winds Elementary School,Regular school,080582001810,1080-7165,Lewis-Palmer 38,Regular local school district,0805820,1080,331,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Prairie Winds Elementary School,Regular school,080582001810,1080-7165,Lewis-Palmer 38,Regular local school district,0805820,1080,331,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Ray E Kilmer Elementary School,Regular school,080582001489,1080-4686,Lewis-Palmer 38,Regular local school district,0805820,1080,316,Monthly,8/1/20,8/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Ray E Kilmer Elementary School,Regular school,080582001489,1080-4686,Lewis-Palmer 38,Regular local school district,0805820,1080,316,Monthly,9/1/20,9/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Ray E Kilmer Elementary School,Regular school,080582001489,1080-4686,Lewis-Palmer 38,Regular local school district,0805820,1080,316,Monthly,10/1/20,10/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Ray E Kilmer Elementary School,Regular school,080582001489,1080-4686,Lewis-Palmer 38,Regular local school district,0805820,1080,316,Monthly,11/1/20,11/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Ray E Kilmer Elementary School,Regular school,080582001489,1080-4686,Lewis-Palmer 38,Regular local school district,0805820,1080,316,Monthly,12/1/20,12/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Ray E Kilmer Elementary School,Regular school,080582001489,1080-4686,Lewis-Palmer 38,Regular local school district,0805820,1080,316,Monthly,1/1/21,1/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Ray E Kilmer Elementary School,Regular school,080582001489,1080-4686,Lewis-Palmer 38,Regular local school district,0805820,1080,316,Monthly,2/1/21,2/28/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Ray E Kilmer Elementary School,Regular school,080582001489,1080-4686,Lewis-Palmer 38,Regular local school district,0805820,1080,316,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Ray E Kilmer Elementary School,Regular school,080582001489,1080-4686,Lewis-Palmer 38,Regular local school district,0805820,1080,316,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Ray E Kilmer Elementary School,Regular school,080582001489,1080-4686,Lewis-Palmer 38,Regular local school district,0805820,1080,316,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Liberty School,Vocational school,080001901744,3230-5123,Liberty J-4,Regular local school district,0800019,3230,56,Monthly,8/1/20,8/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Liberty School,Vocational school,080001901744,3230-5123,Liberty J-4,Regular local school district,0800019,3230,56,Monthly,9/1/20,9/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Liberty School,Vocational school,080001901744,3230-5123,Liberty J-4,Regular local school district,0800019,3230,56,Monthly,10/1/20,10/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Liberty School,Vocational school,080001901744,3230-5123,Liberty J-4,Regular local school district,0800019,3230,56,Monthly,11/1/20,11/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Liberty School,Vocational school,080001901744,3230-5123,Liberty J-4,Regular local school district,0800019,3230,56,Monthly,12/1/20,12/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Liberty School,Vocational school,080001901744,3230-5123,Liberty J-4,Regular local school district,0800019,3230,56,Monthly,1/1/21,1/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Liberty School,Vocational school,080001901744,3230-5123,Liberty J-4,Regular local school district,0800019,3230,56,Monthly,2/1/21,2/28/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Liberty School,Vocational school,080001901744,3230-5123,Liberty J-4,Regular local school district,0800019,3230,56,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Liberty School,Vocational school,080001901744,3230-5123,Liberty J-4,Regular local school district,0800019,3230,56,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Liberty School,Vocational school,080001901744,3230-5123,Liberty J-4,Regular local school district,0800019,3230,56,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Limon Elementary School,Regular school,080528000870,1790-5132,Limon RE-4J,Regular local school district,0805280,1790,177,Monthly,8/1/20,8/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Limon Elementary School,Regular school,080528000870,1790-5132,Limon RE-4J,Regular local school district,0805280,1790,177,Monthly,9/1/20,9/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Limon Elementary School,Regular school,080528000870,1790-5132,Limon RE-4J,Regular local school district,0805280,1790,177,Monthly,10/1/20,10/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Limon Elementary School,Regular school,080528000870,1790-5132,Limon RE-4J,Regular local school district,0805280,1790,177,Monthly,11/1/20,11/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Limon Elementary School,Regular school,080528000870,1790-5132,Limon RE-4J,Regular local school district,0805280,1790,177,Monthly,12/1/20,12/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Limon Elementary School,Regular school,080528000870,1790-5132,Limon RE-4J,Regular local school district,0805280,1790,177,Monthly,1/1/21,1/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Limon Elementary School,Regular school,080528000870,1790-5132,Limon RE-4J,Regular local school district,0805280,1790,177,Monthly,2/1/21,2/28/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Limon Elementary School,Regular school,080528000870,1790-5132,Limon RE-4J,Regular local school district,0805280,1790,177,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Limon Elementary School,Regular school,080528000870,1790-5132,Limon RE-4J,Regular local school district,0805280,1790,177,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Limon Elementary School,Regular school,080528000870,1790-5132,Limon RE-4J,Regular local school district,0805280,1790,177,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Limon Junior-Senior High School,Regular school,080528000871,1790-5136,Limon RE-4J,Regular local school district,0805280,1790,254,Monthly,8/1/20,8/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Limon Junior-Senior High School,Regular school,080528000871,1790-5136,Limon RE-4J,Regular local school district,0805280,1790,254,Monthly,9/1/20,9/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Limon Junior-Senior High School,Regular school,080528000871,1790-5136,Limon RE-4J,Regular local school district,0805280,1790,254,Monthly,10/1/20,10/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Limon Junior-Senior High School,Regular school,080528000871,1790-5136,Limon RE-4J,Regular local school district,0805280,1790,254,Monthly,11/1/20,11/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Limon Junior-Senior High School,Regular school,080528000871,1790-5136,Limon RE-4J,Regular local school district,0805280,1790,254,Monthly,12/1/20,12/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Limon Junior-Senior High School,Regular school,080528000871,1790-5136,Limon RE-4J,Regular local school district,0805280,1790,254,Monthly,1/1/21,1/31/21,In-person,,,,In-Person,,,,,,,,
